dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,policy,l_meas,l_ff,meas_width,ff_width,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,throughput_asap,throughput_policy,throughput_vs_asap_pct,stall_asap,stall_policy,stall_vs_asap_pct
raw,QAOA,6,36,1,stall_aware_shifted,1,2,8,8,73,73,2,5.198697,5.373737,3.366998,0.114007,0.23569,106.73292
raw,QAOA,6,36,1,asap,2,1,8,4,73,73,2,3.764151,3.764151,0.0,0.040094,0.040094,0.0
raw,QAOA,6,36,1,greedy_critical,2,1,8,4,73,73,2,3.764151,3.827338,1.678652,0.040094,0.016787,-58.130892
raw,QAOA,6,36,1,shifted_critical,2,1,8,4,73,73,2,3.764151,3.827338,1.678652,0.040094,0.01199,-70.095276
raw,QAOA,6,36,1,stall_aware_shifted,2,1,8,4,73,73,2,3.764151,3.8,0.952379,0.040094,0.038095,-4.985783
raw,QAOA,6,36,1,asap,2,1,8,8,73,73,2,5.198697,5.198697,0.0,0.114007,0.114007,0.0
raw,QAOA,6,36,1,greedy_critical,2,1,8,8,73,73,2,5.198697,5.373737,3.366998,0.114007,0.232323,103.779592
raw,QAOA,6,36,1,shifted_critical,2,1,8,8,73,73,2,5.198697,5.373737,3.366998,0.114007,0.23569,106.73292
raw,QAOA,6,36,1,stall_aware_shifted,2,1,8,8,73,73,2,5.198697,5.373737,3.366998,0.114007,0.23569,106.73292
raw,QAOA,6,36,1,asap,2,2,8,4,73,73,2,3.507692,3.507692,0.0,0.068132,0.068132,0.0
raw,QAOA,6,36,1,greedy_critical,2,2,8,4,73,73,2,3.507692,3.578475,2.017937,0.068132,0.067265,-1.27253
raw,QAOA,6,36,1,shifted_critical,2,2,8,4,73,73,2,3.507692,3.578475,2.017937,0.068132,0.06278,-7.85534
raw,QAOA,6,36,1,stall_aware_shifted,2,2,8,4,73,73,2,3.507692,3.578475,2.017937,0.068132,0.076233,11.890154
raw,QAOA,6,36,1,asap,2,2,8,8,73,73,2,4.222222,4.222222,0.0,0.28836,0.28836,0.0
raw,QAOA,6,36,1,greedy_critical,2,2,8,8,73,73,2,4.222222,4.301887,1.886803,0.28836,0.366577,27.124775
raw,QAOA,6,36,1,shifted_critical,2,2,8,8,73,73,2,4.222222,4.301887,1.886803,0.28836,0.366577,27.124775
raw,QAOA,6,36,1,stall_aware_shifted,2,2,8,8,73,73,2,4.222222,4.301887,1.886803,0.28836,0.366577,27.124775
raw,QAOA,6,36,2,asap,1,1,8,4,73,73,2,3.864169,3.864169,0.0,0.025761,0.025761,0.0
raw,QAOA,6,36,2,greedy_critical,1,1,8,4,73,73,2,3.864169,3.909953,1.184834,0.025761,0.014218,-44.808043
raw,QAOA,6,36,2,shifted_critical,1,1,8,4,73,73,2,3.864169,3.909953,1.184834,0.025761,0.014218,-44.808043
raw,QAOA,6,36,2,stall_aware_shifted,1,1,8,4,73,73,2,3.864169,3.909953,1.184834,0.025761,0.018957,-26.412018
raw,QAOA,6,36,2,asap,1,1,8,8,73,73,2,6.6,6.6,0.0,0.068,0.068,0.0
raw,QAOA,6,36,2,greedy_critical,1,1,8,8,73,73,2,6.6,7.432432,12.612606,0.068,0.031532,-53.629412
raw,QAOA,6,36,2,shifted_critical,1,1,8,8,73,73,2,6.6,7.432432,12.612606,0.068,0.031532,-53.629412
raw,QAOA,6,36,2,stall_aware_shifted,1,1,8,8,73,73,2,6.6,7.432432,12.612606,0.068,0.031532,-53.629412
raw,QAOA,6,36,2,asap,1,2,8,4,73,73,2,3.691275,3.691275,0.0,0.044743,0.044743,0.0
raw,QAOA,6,36,2,greedy_critical,1,2,8,4,73,73,2,3.691275,3.758542,1.822324,0.044743,0.047836,6.912813
raw,QAOA,6,36,2,shifted_critical,1,2,8,4,73,73,2,3.691275,3.758542,1.822324,0.044743,0.04328,-3.269785
raw,QAOA,6,36,2,stall_aware_shifted,1,2,8,4,73,73,2,3.691275,3.741497,1.36056,0.044743,0.029478,-34.117069
raw,QAOA,6,36,2,asap,1,2,8,8,73,73,2,5.392157,5.392157,0.0,0.130719,0.130719,0.0
raw,QAOA,6,36,2,greedy_critical,1,2,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,shifted_critical,1,2,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,stall_aware_shifted,1,2,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,asap,2,1,8,4,73,73,2,3.691275,3.691275,0.0,0.044743,0.044743,0.0
raw,QAOA,6,36,2,greedy_critical,2,1,8,4,73,73,2,3.691275,3.758542,1.822324,0.044743,0.047836,6.912813
raw,QAOA,6,36,2,shifted_critical,2,1,8,4,73,73,2,3.691275,3.758542,1.822324,0.044743,0.04328,-3.269785
raw,QAOA,6,36,2,stall_aware_shifted,2,1,8,4,73,73,2,3.691275,3.741497,1.36056,0.044743,0.029478,-34.117069
raw,QAOA,6,36,2,asap,2,1,8,8,73,73,2,5.392157,5.392157,0.0,0.130719,0.130719,0.0
raw,QAOA,6,36,2,greedy_critical,2,1,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,shifted_critical,2,1,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,stall_aware_shifted,2,1,8,8,73,73,2,5.392157,5.574324,3.37837,0.130719,0.179054,36.976262
raw,QAOA,6,36,2,asap,2,2,8,4,73,73,2,3.495763,3.495763,0.0,0.084746,0.084746,0.0
raw,QAOA,6,36,2,greedy_critical,2,2,8,4,73,73,2,3.495763,3.556034,1.724116,0.084746,0.094828,11.896727
raw,QAOA,6,36,2,shifted_critical,2,2,8,4,73,73,2,3.495763,3.556034,1.724116,0.084746,0.075431,-10.991669
raw,QAOA,6,36,2,stall_aware_shifted,2,2,8,4,73,73,2,3.495763,3.548387,1.505365,0.084746,0.083871,-1.032497
raw,QAOA,6,36,2,asap,2,2,8,8,73,73,2,4.388298,4.388298,0.0,0.180851,0.180851,0.0
raw,QAOA,6,36,2,greedy_critical,2,2,8,8,73,73,2,4.388298,4.459459,1.621608,0.180851,0.327027,80.826758
raw,QAOA,6,36,2,shifted_critical,2,2,8,8,73,73,2,4.388298,4.459459,1.621608,0.180851,0.318919,76.343509
raw,QAOA,6,36,2,stall_aware_shifted,2,2,8,8,73,73,2,4.388298,4.459459,1.621608,0.180851,0.318919,76.343509
raw,QAOA,6,36,3,asap,1,1,8,4,76,76,2,3.825,3.825,0.0,0.0325,0.0325,0.0
raw,QAOA,6,36,3,greedy_critical,1,1,8,4,76,76,2,3.825,3.863636,1.010092,0.0325,0.027778,-14.529231
raw,QAOA,6,36,3,shifted_critical,1,1,8,4,76,76,2,3.825,3.863636,1.010092,0.0325,0.030303,-6.76
raw,QAOA,6,36,3,stall_aware_shifted,1,1,8,4,76,76,2,3.825,3.853904,0.75566,0.0325,0.025189,-22.495385
raw,QAOA,6,36,3,asap,1,1,8,8,76,76,2,6.0,6.0,0.0,0.090196,0.090196,0.0
raw,QAOA,6,36,3,greedy_critical,1,1,8,8,76,76,2,6.0,6.623377,10.389617,0.090196,0.103896,15.189144
raw,QAOA,6,36,3,shifted_critical,1,1,8,8,76,76,2,6.0,6.623377,10.389617,0.090196,0.073593,-18.40769
raw,QAOA,6,36,3,stall_aware_shifted,1,1,8,8,76,76,2,6.0,6.623377,10.389617,0.090196,0.073593,-18.40769
raw,QAOA,6,36,3,asap,1,2,8,4,76,76,2,3.608491,3.608491,0.0,0.073113,0.073113,0.0
raw,QAOA,6,36,3,greedy_critical,1,2,8,4,76,76,2,3.608491,3.686747,2.168663,0.073113,0.057831,-20.901892
raw,QAOA,6,36,3,shifted_critical,1,2,8,4,76,76,2,3.608491,3.686747,2.168663,0.073113,0.057831,-20.901892
raw,QAOA,6,36,3,stall_aware_shifted,1,2,8,4,76,76,2,3.608491,3.677885,1.923075,0.073113,0.0625,-14.515886
raw,QAOA,6,36,3,asap,1,2,8,8,76,76,2,4.796238,4.796238,0.0,0.178683,0.178683,0.0
raw,QAOA,6,36,3,greedy_critical,1,2,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.25974,45.363577
raw,QAOA,6,36,3,shifted_critical,1,2,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.243506,36.278213
raw,QAOA,6,36,3,stall_aware_shifted,1,2,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.243506,36.278213
raw,QAOA,6,36,3,asap,2,1,8,4,76,76,2,3.608491,3.608491,0.0,0.073113,0.073113,0.0
raw,QAOA,6,36,3,greedy_critical,2,1,8,4,76,76,2,3.608491,3.686747,2.168663,0.073113,0.057831,-20.901892
raw,QAOA,6,36,3,shifted_critical,2,1,8,4,76,76,2,3.608491,3.686747,2.168663,0.073113,0.057831,-20.901892
raw,QAOA,6,36,3,stall_aware_shifted,2,1,8,4,76,76,2,3.608491,3.677885,1.923075,0.073113,0.0625,-14.515886
raw,QAOA,6,36,3,asap,2,1,8,8,76,76,2,4.796238,4.796238,0.0,0.178683,0.178683,0.0
raw,QAOA,6,36,3,greedy_critical,2,1,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.25974,45.363577
raw,QAOA,6,36,3,shifted_critical,2,1,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.243506,36.278213
raw,QAOA,6,36,3,stall_aware_shifted,2,1,8,8,76,76,2,4.796238,4.967532,3.571424,0.178683,0.243506,36.278213
raw,QAOA,6,36,3,asap,2,2,8,4,76,76,2,3.304536,3.304536,0.0,0.12527,0.12527,0.0
raw,QAOA,6,36,3,greedy_critical,2,2,8,4,76,76,2,3.304536,3.370044,1.982366,0.12527,0.110132,-12.084298
raw,QAOA,6,36,3,shifted_critical,2,2,8,4,76,76,2,3.304536,3.370044,1.982366,0.12527,0.110132,-12.084298
raw,QAOA,6,36,3,stall_aware_shifted,2,2,8,4,76,76,2,3.304536,3.377483,2.207481,0.12527,0.121413,-3.078949
raw,QAOA,6,36,3,asap,2,2,8,8,76,76,2,3.903061,3.903061,0.0,0.285714,0.285714,0.0
raw,QAOA,6,36,3,greedy_critical,2,2,8,8,76,76,2,3.903061,3.974026,1.818188,0.285714,0.38961,36.363636
raw,QAOA,6,36,3,shifted_critical,2,2,8,8,76,76,2,3.903061,3.974026,1.818188,0.285714,0.381818,33.636434
raw,QAOA,6,36,3,stall_aware_shifted,2,2,8,8,76,76,2,3.903061,3.974026,1.818188,0.285714,0.381818,33.636434
raw,QAOA,6,36,4,asap,1,1,8,4,85,85,2,3.775744,3.775744,0.0,0.04119,0.04119,0.0
raw,QAOA,6,36,4,greedy_critical,1,1,8,4,85,85,2,3.775744,3.846154,1.864798,0.04119,0.013986,-66.045157
raw,QAOA,6,36,4,shifted_critical,1,1,8,4,85,85,2,3.775744,3.846154,1.864798,0.04119,0.013986,-66.045157
raw,QAOA,6,36,4,stall_aware_shifted,1,1,8,4,85,85,2,3.775744,3.837209,1.627891,0.04119,0.027907,-32.248118
raw,QAOA,6,36,4,asap,1,1,8,8,85,85,2,5.830389,5.830389,0.0,0.116608,0.116608,0.0
raw,QAOA,6,36,4,greedy_critical,1,1,8,8,85,85,2,5.830389,6.395349,9.689919,0.116608,0.120155,3.041815
raw,QAOA,6,36,4,shifted_critical,1,1,8,8,85,85,2,5.830389,6.395349,9.689919,0.116608,0.120155,3.041815
raw,QAOA,6,36,4,stall_aware_shifted,1,1,8,8,85,85,2,5.830389,6.395349,9.689919,0.116608,0.120155,3.041815
raw,QAOA,6,36,4,asap,1,2,8,4,85,85,2,3.540773,3.540773,0.0,0.083691,0.083691,0.0
raw,QAOA,6,36,4,greedy_critical,1,2,8,4,85,85,2,3.540773,3.634361,2.643152,0.083691,0.063877,-23.675186
raw,QAOA,6,36,4,shifted_critical,1,2,8,4,85,85,2,3.540773,3.634361,2.643152,0.083691,0.063877,-23.675186
raw,QAOA,6,36,4,stall_aware_shifted,1,2,8,4,85,85,2,3.540773,3.610503,1.969344,0.083691,0.070022,-16.3327
raw,QAOA,6,36,4,asap,1,2,8,8,85,85,2,4.634831,4.634831,0.0,0.210674,0.210674,0.0
raw,QAOA,6,36,4,greedy_critical,1,2,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,shifted_critical,1,2,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,stall_aware_shifted,1,2,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,asap,2,1,8,4,85,85,2,3.540773,3.540773,0.0,0.083691,0.083691,0.0
raw,QAOA,6,36,4,greedy_critical,2,1,8,4,85,85,2,3.540773,3.634361,2.643152,0.083691,0.063877,-23.675186
raw,QAOA,6,36,4,shifted_critical,2,1,8,4,85,85,2,3.540773,3.634361,2.643152,0.083691,0.063877,-23.675186
raw,QAOA,6,36,4,stall_aware_shifted,2,1,8,4,85,85,2,3.540773,3.610503,1.969344,0.083691,0.070022,-16.3327
raw,QAOA,6,36,4,asap,2,1,8,8,85,85,2,4.634831,4.634831,0.0,0.210674,0.210674,0.0
raw,QAOA,6,36,4,greedy_critical,2,1,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,shifted_critical,2,1,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,stall_aware_shifted,2,1,8,8,85,85,2,4.634831,4.796512,3.48839,0.210674,0.267442,26.945897
raw,QAOA,6,36,4,asap,2,2,8,4,85,85,2,3.216374,3.216374,0.0,0.116959,0.116959,0.0
raw,QAOA,6,36,4,greedy_critical,2,2,8,4,85,85,2,3.216374,3.293413,2.395213,0.116959,0.111776,-4.431467
raw,QAOA,6,36,4,shifted_critical,2,2,8,4,85,85,2,3.216374,3.293413,2.395213,0.116959,0.111776,-4.431467
raw,QAOA,6,36,4,stall_aware_shifted,2,2,8,4,85,85,2,3.216374,3.286853,2.191256,0.116959,0.123506,5.597688
raw,QAOA,6,36,4,asap,2,2,8,8,85,85,2,3.767123,3.767123,0.0,0.310502,0.310502,0.0
raw,QAOA,6,36,4,greedy_critical,2,2,8,8,85,85,2,3.767123,3.837209,1.860465,0.310502,0.404651,30.321544
raw,QAOA,6,36,4,shifted_critical,2,2,8,8,85,85,2,3.767123,3.837209,1.860465,0.310502,0.404651,30.321544
raw,QAOA,6,36,4,stall_aware_shifted,2,2,8,8,85,85,2,3.767123,3.837209,1.860465,0.310502,0.404651,30.321544
raw,QAOA,8,64,0,asap,1,1,8,4,139,139,2,3.908948,3.908948,0.0,0.018053,0.018053,0.0
raw,QAOA,8,64,0,greedy_critical,1,1,8,4,139,139,2,3.908948,3.930545,0.552502,0.018053,0.01105,-38.791337
raw,QAOA,8,64,0,shifted_critical,1,1,8,4,139,139,2,3.908948,3.930545,0.552502,0.018053,0.01105,-38.791337
raw,QAOA,8,64,0,stall_aware_shifted,1,1,8,4,139,139,2,3.908948,3.92435,0.394019,0.018053,0.016548,-8.336565
raw,QAOA,8,64,0,asap,1,1,8,8,139,139,2,7.227866,7.227866,0.0,0.055152,0.055152,0.0
raw,QAOA,8,64,0,greedy_critical,1,1,8,8,139,139,2,7.227866,7.673344,6.163341,0.055152,0.020031,-63.680374
raw,QAOA,8,64,0,shifted_critical,1,1,8,8,139,139,2,7.227866,7.673344,6.163341,0.055152,0.020031,-63.680374
raw,QAOA,8,64,0,stall_aware_shifted,1,1,8,8,139,139,2,7.227866,7.673344,6.163341,0.055152,0.020031,-63.680374
raw,QAOA,8,64,0,asap,1,2,8,4,139,139,2,3.821949,3.821949,0.0,0.034536,0.034536,0.0
raw,QAOA,8,64,0,greedy_critical,1,2,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.028571,-17.271832
raw,QAOA,8,64,0,shifted_critical,1,2,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.023938,-30.68682
raw,QAOA,8,64,0,stall_aware_shifted,1,2,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.019305,-44.101807
raw,QAOA,8,64,0,asap,1,2,8,8,139,139,2,6.693548,6.693548,0.0,0.084677,0.084677,0.0
raw,QAOA,8,64,0,greedy_critical,1,2,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.055637,-34.295027
raw,QAOA,8,64,0,shifted_critical,1,2,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.057101,-32.566104
raw,QAOA,8,64,0,stall_aware_shifted,1,2,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.057101,-32.566104
raw,QAOA,8,64,0,asap,2,1,8,4,139,139,2,3.821949,3.821949,0.0,0.034536,0.034536,0.0
raw,QAOA,8,64,0,greedy_critical,2,1,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.028571,-17.271832
raw,QAOA,8,64,0,shifted_critical,2,1,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.023938,-30.68682
raw,QAOA,8,64,0,stall_aware_shifted,2,1,8,4,139,139,2,3.821949,3.84556,0.617774,0.034536,0.019305,-44.101807
raw,QAOA,8,64,0,asap,2,1,8,8,139,139,2,6.693548,6.693548,0.0,0.084677,0.084677,0.0
raw,QAOA,8,64,0,greedy_critical,2,1,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.055637,-34.295027
raw,QAOA,8,64,0,shifted_critical,2,1,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.057101,-32.566104
raw,QAOA,8,64,0,stall_aware_shifted,2,1,8,8,139,139,2,6.693548,7.291362,8.931198,0.084677,0.057101,-32.566104
raw,QAOA,8,64,0,asap,2,2,8,4,139,139,2,3.724757,3.724757,0.0,0.061331,0.061331,0.0
raw,QAOA,8,64,0,greedy_critical,2,2,8,4,139,139,2,3.724757,3.747178,0.601945,0.061331,0.048157,-21.480165
raw,QAOA,8,64,0,shifted_critical,2,2,8,4,139,139,2,3.724757,3.75,0.677709,0.061331,0.035392,-42.293457
raw,QAOA,8,64,0,stall_aware_shifted,2,2,8,4,139,139,2,3.724757,3.741548,0.450795,0.061331,0.045079,-26.498834
raw,QAOA,8,64,0,asap,2,2,8,8,139,139,2,6.080586,6.080586,0.0,0.14652,0.14652,0.0
raw,QAOA,8,64,0,greedy_critical,2,2,8,8,139,139,2,6.080586,6.821918,12.191785,0.14652,0.106849,-27.075485
raw,QAOA,8,64,0,shifted_critical,2,2,8,8,139,139,2,6.080586,6.821918,12.191785,0.14652,0.106849,-27.075485
raw,QAOA,8,64,0,stall_aware_shifted,2,2,8,8,139,139,2,6.080586,6.821918,12.191785,0.14652,0.106849,-27.075485
raw,QAOA,8,64,1,asap,1,1,8,4,127,127,2,3.931854,3.931854,0.0,0.022187,0.022187,0.0
raw,QAOA,8,64,1,greedy_critical,1,1,8,4,127,127,2,3.931854,3.947494,0.397777,0.022187,0.015911,-28.286835
raw,QAOA,8,64,1,shifted_critical,1,1,8,4,127,127,2,3.931854,3.947494,0.397777,0.022187,0.016706,-24.703655
raw,QAOA,8,64,1,stall_aware_shifted,1,1,8,4,127,127,2,3.931854,3.947494,0.397777,0.022187,0.017502,-21.115969
raw,QAOA,8,64,1,asap,1,1,8,8,127,127,2,7.40597,7.40597,0.0,0.043284,0.043284,0.0
raw,QAOA,8,64,1,greedy_critical,1,1,8,8,127,127,2,7.40597,7.964687,7.544143,0.043284,0.001605,-96.291932
raw,QAOA,8,64,1,shifted_critical,1,1,8,8,127,127,2,7.40597,7.964687,7.544143,0.043284,0.001605,-96.291932
raw,QAOA,8,64,1,stall_aware_shifted,1,1,8,8,127,127,2,7.40597,7.964687,7.544143,0.043284,0.001605,-96.291932
raw,QAOA,8,64,1,asap,1,2,8,4,127,127,2,3.864486,3.864486,0.0,0.035826,0.035826,0.0
raw,QAOA,8,64,1,greedy_critical,1,2,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.028213,-21.24993
raw,QAOA,8,64,1,shifted_critical,1,2,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.027429,-23.438285
raw,QAOA,8,64,1,stall_aware_shifted,1,2,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.027429,-23.438285
raw,QAOA,8,64,1,asap,1,2,8,8,127,127,2,6.94958,6.94958,0.0,0.079832,0.079832,0.0
raw,QAOA,8,64,1,greedy_critical,1,2,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.00463,-94.200321
raw,QAOA,8,64,1,shifted_critical,1,2,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.003086,-96.134382
raw,QAOA,8,64,1,stall_aware_shifted,1,2,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.003086,-96.134382
raw,QAOA,8,64,1,asap,2,1,8,4,127,127,2,3.864486,3.864486,0.0,0.035826,0.035826,0.0
raw,QAOA,8,64,1,greedy_critical,2,1,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.028213,-21.24993
raw,QAOA,8,64,1,shifted_critical,2,1,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.027429,-23.438285
raw,QAOA,8,64,1,stall_aware_shifted,2,1,8,4,127,127,2,3.864486,3.888715,0.626966,0.035826,0.027429,-23.438285
raw,QAOA,8,64,1,asap,2,1,8,8,127,127,2,6.94958,6.94958,0.0,0.079832,0.079832,0.0
raw,QAOA,8,64,1,greedy_critical,2,1,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.00463,-94.200321
raw,QAOA,8,64,1,shifted_critical,2,1,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.003086,-96.134382
raw,QAOA,8,64,1,stall_aware_shifted,2,1,8,8,127,127,2,6.94958,7.657407,10.185177,0.079832,0.003086,-96.134382
raw,QAOA,8,64,1,asap,2,2,8,4,127,127,2,3.787786,3.787786,0.0,0.051908,0.051908,0.0
raw,QAOA,8,64,1,greedy_critical,2,2,8,4,127,127,2,3.787786,3.813989,0.691776,0.051908,0.040738,-21.518841
raw,QAOA,8,64,1,shifted_critical,2,2,8,4,127,127,2,3.787786,3.816923,0.769236,0.051908,0.036923,-28.868383
raw,QAOA,8,64,1,stall_aware_shifted,2,2,8,4,127,127,2,3.787786,3.81106,0.614449,0.051908,0.045315,-12.701318
raw,QAOA,8,64,1,asap,2,2,8,8,127,127,2,6.410853,6.410853,0.0,0.120155,0.120155,0.0
raw,QAOA,8,64,1,greedy_critical,2,2,8,8,127,127,2,6.410853,7.265007,13.323562,0.120155,0.054173,-54.914069
raw,QAOA,8,64,1,shifted_critical,2,2,8,8,127,127,2,6.410853,7.265007,13.323562,0.120155,0.039531,-67.099996
raw,QAOA,8,64,1,stall_aware_shifted,2,2,8,8,127,127,2,6.410853,7.265007,13.323562,0.120155,0.039531,-67.099996
raw,QAOA,8,64,2,asap,1,1,8,4,142,142,2,3.952769,3.952769,0.0,0.014658,0.014658,0.0
raw,QAOA,8,64,2,greedy_critical,1,1,8,4,142,142,2,3.952769,3.95599,0.081487,0.014658,0.00978,-33.278756
raw,QAOA,8,64,2,shifted_critical,1,1,8,4,142,142,2,3.952769,3.962449,0.244892,0.014658,0.008163,-44.310274
raw,QAOA,8,64,2,stall_aware_shifted,1,1,8,4,142,142,2,3.952769,3.959217,0.163126,0.014658,0.011419,-22.097148
raw,QAOA,8,64,2,asap,1,1,8,8,142,142,2,7.354545,7.354545,0.0,0.025758,0.025758,0.0
raw,QAOA,8,64,2,greedy_critical,1,1,8,8,142,142,2,7.354545,7.905537,7.491857,0.025758,0.001629,-93.675751
raw,QAOA,8,64,2,shifted_critical,1,1,8,8,142,142,2,7.354545,7.905537,7.491857,0.025758,0.001629,-93.675751
raw,QAOA,8,64,2,stall_aware_shifted,1,1,8,8,142,142,2,7.354545,7.905537,7.491857,0.025758,0.001629,-93.675751
raw,QAOA,8,64,2,asap,1,2,8,4,142,142,2,3.889423,3.889423,0.0,0.02484,0.02484,0.0
raw,QAOA,8,64,2,greedy_critical,1,2,8,4,142,142,2,3.889423,3.911362,0.564068,0.02484,0.014504,-41.610306
raw,QAOA,8,64,2,shifted_critical,1,2,8,4,142,142,2,3.889423,3.917676,0.726406,0.02484,0.011299,-54.512882
raw,QAOA,8,64,2,stall_aware_shifted,1,2,8,4,142,142,2,3.889423,3.911362,0.564068,0.02484,0.016922,-31.876006
raw,QAOA,8,64,2,asap,1,2,8,8,142,142,2,6.751043,6.751043,0.0,0.057024,0.057024,0.0
raw,QAOA,8,64,2,greedy_critical,1,2,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,shifted_critical,1,2,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,stall_aware_shifted,1,2,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,asap,2,1,8,4,142,142,2,3.889423,3.889423,0.0,0.02484,0.02484,0.0
raw,QAOA,8,64,2,greedy_critical,2,1,8,4,142,142,2,3.889423,3.911362,0.564068,0.02484,0.014504,-41.610306
raw,QAOA,8,64,2,shifted_critical,2,1,8,4,142,142,2,3.889423,3.917676,0.726406,0.02484,0.011299,-54.512882
raw,QAOA,8,64,2,stall_aware_shifted,2,1,8,4,142,142,2,3.889423,3.911362,0.564068,0.02484,0.016922,-31.876006
raw,QAOA,8,64,2,asap,2,1,8,8,142,142,2,6.751043,6.751043,0.0,0.057024,0.057024,0.0
raw,QAOA,8,64,2,greedy_critical,2,1,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,shifted_critical,2,1,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,stall_aware_shifted,2,1,8,8,142,142,2,6.751043,7.513932,11.300313,0.057024,0.003096,-94.570707
raw,QAOA,8,64,2,asap,2,2,8,4,142,142,2,3.792187,3.792187,0.0,0.040625,0.040625,0.0
raw,QAOA,8,64,2,greedy_critical,2,2,8,4,142,142,2,3.792187,3.816038,0.628951,0.040625,0.028302,-30.333538
raw,QAOA,8,64,2,shifted_critical,2,2,8,4,142,142,2,3.792187,3.822047,0.787408,0.040625,0.02126,-47.667692
raw,QAOA,8,64,2,stall_aware_shifted,2,2,8,4,142,142,2,3.792187,3.81304,0.549894,0.040625,0.024352,-40.056615
raw,QAOA,8,64,2,asap,2,2,8,8,142,142,2,6.09799,6.09799,0.0,0.149497,0.149497,0.0
raw,QAOA,8,64,2,greedy_critical,2,2,8,8,142,142,2,6.09799,6.788811,11.328667,0.149497,0.114685,-23.286086
raw,QAOA,8,64,2,shifted_critical,2,2,8,8,142,142,2,6.09799,6.788811,11.328667,0.149497,0.114685,-23.286086
raw,QAOA,8,64,2,stall_aware_shifted,2,2,8,8,142,142,2,6.09799,6.788811,11.328667,0.149497,0.114685,-23.286086
raw,QAOA,8,64,3,asap,1,1,8,4,148,148,2,3.912,3.912,0.0,0.02,0.02,0.0
raw,QAOA,8,64,3,greedy_critical,1,1,8,4,148,148,2,3.912,3.930868,0.482311,0.02,0.016077,-19.615
raw,QAOA,8,64,3,shifted_critical,1,1,8,4,148,148,2,3.912,3.930868,0.482311,0.02,0.015273,-23.635
raw,QAOA,8,64,3,stall_aware_shifted,1,1,8,4,148,148,2,3.912,3.927711,0.40161,0.02,0.017671,-11.645
raw,QAOA,8,64,3,asap,1,1,8,8,148,148,2,7.201767,7.201767,0.0,0.051546,0.051546,0.0
