algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QAOA,10,100,layer,same_cycle,8,1,2,,,5,12042.0,1655.0,7.326888,7.244351,7.374332,0.01571,0.012099,0.025208,0.915861,217.0
QAOA,10,100,layer,same_cycle,8,1,3,,,5,12042.0,1708.0,7.099532,7.013007,7.184913,0.040984,0.030521,0.053142,0.887441,217.0
QAOA,10,100,layer,same_cycle,8,1,5,,,5,12042.0,1856.0,6.517241,6.412375,6.63501,0.094099,0.088216,0.115078,0.814655,217.0
QAOA,10,100,layer,same_cycle,8,2,1,,,5,12042.0,1655.0,7.326888,7.244351,7.374332,0.01571,0.012099,0.025208,0.915861,217.0
QAOA,10,100,layer,same_cycle,8,2,2,,,5,12042.0,1708.0,7.099532,7.013007,7.184913,0.040984,0.030521,0.053142,0.887441,217.0
QAOA,10,100,layer,same_cycle,8,2,3,,,5,12042.0,1777.0,6.806978,6.736125,6.929221,0.065022,0.057103,0.082071,0.850872,217.0
QAOA,10,100,layer,same_cycle,8,2,5,,,5,12042.0,1951.0,6.199897,6.058765,6.310709,0.144029,0.123483,0.1489,0.774987,217.0
QAOA,10,100,layer,same_cycle,8,3,1,,,5,12042.0,1708.0,7.099532,7.013007,7.184913,0.040984,0.030521,0.053142,0.887441,217.0
QAOA,10,100,layer,same_cycle,8,3,2,,,5,12042.0,1777.0,6.806978,6.736125,6.929221,0.065022,0.057103,0.082071,0.850872,217.0
QAOA,10,100,layer,same_cycle,8,3,3,,,5,12042.0,1856.0,6.517241,6.412375,6.63501,0.094099,0.088216,0.115078,0.814655,217.0
QAOA,10,100,layer,same_cycle,8,3,5,,,5,12042.0,2062.0,5.866149,5.689484,5.968318,0.174103,0.165027,0.182457,0.733269,217.0
QAOA,10,100,random,same_cycle,16,1,1,,,5,12042.0,815.0,14.841718,14.648119,15.096006,0.014634,0.00765,0.030331,0.927607,217.0
QAOA,10,100,random,same_cycle,16,1,2,,,5,12042.0,904.0,13.380531,13.293896,13.687871,0.064846,0.04656,0.072729,0.836283,217.0
QAOA,10,100,random,same_cycle,16,1,3,,,5,12042.0,1005.0,12.035821,11.703905,12.147561,0.104615,0.081486,0.141727,0.752239,217.0
QAOA,10,100,random,same_cycle,16,1,5,,,5,12042.0,1327.0,9.066769,8.79476,9.198674,0.250364,0.201373,0.273756,0.566673,217.0
QAOA,10,100,random,same_cycle,16,2,1,,,5,12042.0,904.0,13.380531,13.293896,13.687871,0.064846,0.04656,0.072729,0.836283,217.0
QAOA,10,100,random,same_cycle,16,2,2,,,5,12042.0,1005.0,12.035821,11.703905,12.147561,0.104615,0.081486,0.141727,0.752239,217.0
QAOA,10,100,random,same_cycle,16,2,3,,,5,12042.0,1149.0,10.527415,10.091781,10.707625,0.16787,0.138036,0.218428,0.657963,217.0
QAOA,10,100,random,same_cycle,16,2,5,,,5,12042.0,1535.0,7.80317,7.561932,7.930045,0.282695,0.224842,0.340068,0.487698,217.0
QAOA,10,100,random,same_cycle,16,3,1,,,5,12042.0,1005.0,12.035821,11.703905,12.147561,0.104615,0.081486,0.141727,0.752239,217.0
QAOA,10,100,random,same_cycle,16,3,2,,,5,12042.0,1149.0,10.527415,10.091781,10.707625,0.16787,0.138036,0.218428,0.657963,217.0
QAOA,10,100,random,same_cycle,16,3,3,,,5,12042.0,1327.0,9.066769,8.79476,9.198674,0.250364,0.201373,0.273756,0.566673,217.0
QAOA,10,100,random,same_cycle,16,3,5,,,5,12042.0,1753.0,6.836806,6.617758,6.947158,0.354745,0.284617,0.405594,0.4273,217.0
QAOA,10,100,random,same_cycle,1,1,1,,,5,12042.0,12046.0,0.999752,0.999707,0.999793,0.000165,0.000124,0.000209,0.999752,217.0
QAOA,10,100,random,same_cycle,1,1,2,,,5,12042.0,12046.0,0.999668,0.999544,0.99975,0.000249,0.000167,0.000374,0.999668,217.0
QAOA,10,100,random,same_cycle,1,1,3,,,5,12042.0,12057.0,0.999341,0.999039,0.999501,0.000577,0.000416,0.000876,0.999341,217.0
QAOA,10,100,random,same_cycle,1,1,5,,,5,12042.0,12070.0,0.99802,0.997784,0.998797,0.001898,0.00112,0.002132,0.99802,217.0
QAOA,10,100,random,same_cycle,1,2,1,,,5,12042.0,12046.0,0.999668,0.999544,0.99975,0.000249,0.000167,0.000374,0.999668,217.0
QAOA,10,100,random,same_cycle,1,2,2,,,5,12042.0,12057.0,0.999341,0.999039,0.999501,0.000577,0.000416,0.000876,0.999341,217.0
QAOA,10,100,random,same_cycle,1,2,3,,,5,12042.0,12067.0,0.998761,0.997878,0.999129,0.001156,0.000788,0.002038,0.998761,217.0
QAOA,10,100,random,same_cycle,1,2,5,,,5,12042.0,12091.0,0.997279,0.996347,0.998161,0.002638,0.001756,0.00357,0.997279,217.0
QAOA,10,100,random,same_cycle,1,3,1,,,5,12042.0,12057.0,0.999341,0.999039,0.999501,0.000577,0.000416,0.000876,0.999341,217.0
QAOA,10,100,random,same_cycle,1,3,2,,,5,12042.0,12067.0,0.998761,0.997878,0.999129,0.001156,0.000788,0.002038,0.998761,217.0
QAOA,10,100,random,same_cycle,1,3,3,,,5,12042.0,12070.0,0.99802,0.997784,0.998797,0.001898,0.00112,0.002132,0.99802,217.0
QAOA,10,100,random,same_cycle,1,3,5,,,5,12042.0,12088.0,0.996746,0.996121,0.998092,0.003171,0.001825,0.003797,0.996746,217.0
QAOA,10,100,random,same_cycle,2,1,1,,,5,12042.0,6027.0,1.998678,1.9975,1.999331,0.00033,0.000167,0.000667,0.999339,217.0
QAOA,10,100,random,same_cycle,2,1,2,,,5,12042.0,6037.0,1.99604,1.994845,1.998161,0.001155,0.0005,0.00158,0.99802,217.0
QAOA,10,100,random,same_cycle,2,1,3,,,5,12042.0,6050.0,1.994723,1.992036,1.9955,0.001814,0.001336,0.002819,0.997361,217.0
QAOA,10,100,random,same_cycle,2,1,5,,,5,12042.0,6087.0,1.984385,1.977069,1.989389,0.004426,0.003592,0.008681,0.992193,217.0
QAOA,10,100,random,same_cycle,2,2,1,,,5,12042.0,6037.0,1.99604,1.994845,1.998161,0.001155,0.0005,0.00158,0.99802,217.0
QAOA,10,100,random,same_cycle,2,2,2,,,5,12042.0,6050.0,1.994723,1.992036,1.9955,0.001814,0.001336,0.002819,0.997361,217.0
QAOA,10,100,random,same_cycle,2,2,3,,,5,12042.0,6068.0,1.989342,1.985032,1.994516,0.00433,0.002077,0.005758,0.994671,217.0
QAOA,10,100,random,same_cycle,2,2,5,,,5,12042.0,6124.0,1.977815,1.966273,1.984819,0.007675,0.005409,0.011406,0.988907,217.0
QAOA,10,100,random,same_cycle,2,3,1,,,5,12042.0,6050.0,1.994723,1.992036,1.9955,0.001814,0.001336,0.002819,0.997361,217.0
QAOA,10,100,random,same_cycle,2,3,2,,,5,12042.0,6068.0,1.989342,1.985032,1.994516,0.00433,0.002077,0.005758,0.994671,217.0
QAOA,10,100,random,same_cycle,2,3,3,,,5,12042.0,6087.0,1.984385,1.977069,1.989389,0.004426,0.003592,0.008681,0.992193,217.0
QAOA,10,100,random,same_cycle,2,3,5,,,5,12042.0,6144.0,1.969987,1.956235,1.979423,0.011214,0.006006,0.014022,0.984993,217.0
QAOA,10,100,random,same_cycle,4,1,1,,,5,12042.0,3022.0,3.988131,3.983389,3.993335,0.000338,0.000329,0.001829,0.997033,217.0
QAOA,10,100,random,same_cycle,4,1,2,,,5,12042.0,3043.0,3.97273,3.958993,3.984152,0.001967,0.001003,0.004594,0.993183,217.0
QAOA,10,100,random,same_cycle,4,1,3,,,5,12042.0,3071.0,3.934938,3.921601,3.954497,0.00812,0.003936,0.009,0.983735,217.0
QAOA,10,100,random,same_cycle,4,1,5,,,5,12042.0,3146.0,3.844882,3.812026,3.889464,0.024158,0.012262,0.027754,0.961221,217.0
QAOA,10,100,random,same_cycle,4,2,1,,,5,12042.0,3043.0,3.97273,3.958993,3.984152,0.001967,0.001003,0.004594,0.993183,217.0
QAOA,10,100,random,same_cycle,4,2,2,,,5,12042.0,3071.0,3.934938,3.921601,3.954497,0.00812,0.003936,0.009,0.983735,217.0
QAOA,10,100,random,same_cycle,4,2,3,,,5,12042.0,3111.0,3.897782,3.862077,3.927347,0.008679,0.00644,0.02176,0.974446,217.0
QAOA,10,100,random,same_cycle,4,2,5,,,5,12042.0,3199.0,3.79056,3.748317,3.82878,0.028759,0.019424,0.039246,0.94764,217.0
QAOA,10,100,random,same_cycle,4,3,1,,,5,12042.0,3071.0,3.934938,3.921601,3.954497,0.00812,0.003936,0.009,0.983735,217.0
QAOA,10,100,random,same_cycle,4,3,2,,,5,12042.0,3111.0,3.897782,3.862077,3.927347,0.008679,0.00644,0.02176,0.974446,217.0
QAOA,10,100,random,same_cycle,4,3,3,,,5,12042.0,3146.0,3.844882,3.812026,3.889464,0.024158,0.012262,0.027754,0.961221,217.0
QAOA,10,100,random,same_cycle,4,3,5,,,5,12042.0,3273.0,3.704858,3.6624,3.764433,0.039719,0.028942,0.05883,0.926214,217.0
QAOA,10,100,random,same_cycle,8,1,1,,,5,12042.0,1533.0,7.885149,7.852324,7.927417,0.003906,0.000989,0.005881,0.985644,217.0
QAOA,10,100,random,same_cycle,8,1,2,,,5,12042.0,1575.0,7.699048,7.605138,7.739733,0.008387,0.006101,0.017327,0.962381,217.0
QAOA,10,100,random,same_cycle,8,1,3,,,5,12042.0,1637.0,7.407453,7.30644,7.512894,0.024922,0.015597,0.035412,0.925932,217.0
QAOA,10,100,random,same_cycle,8,1,5,,,5,12042.0,1804.0,6.7051,6.578131,6.845869,0.063745,0.054304,0.089945,0.838137,217.0
QAOA,10,100,random,same_cycle,8,2,1,,,5,12042.0,1575.0,7.699048,7.605138,7.739733,0.008387,0.006101,0.017327,0.962381,217.0
QAOA,10,100,random,same_cycle,8,2,2,,,5,12042.0,1637.0,7.407453,7.30644,7.512894,0.024922,0.015597,0.035412,0.925932,217.0
QAOA,10,100,random,same_cycle,8,2,3,,,5,12042.0,1723.0,7.029565,6.954664,7.221977,0.055072,0.03606,0.077767,0.878696,217.0
QAOA,10,100,random,same_cycle,8,2,5,,,5,12042.0,1906.0,6.346275,6.240762,6.488698,0.101042,0.097171,0.137871,0.793284,217.0
QAOA,10,100,random,same_cycle,8,3,1,,,5,12042.0,1637.0,7.407453,7.30644,7.512894,0.024922,0.015597,0.035412,0.925932,217.0
QAOA,10,100,random,same_cycle,8,3,2,,,5,12042.0,1723.0,7.029565,6.954664,7.221977,0.055072,0.03606,0.077767,0.878696,217.0
QAOA,10,100,random,same_cycle,8,3,3,,,5,12042.0,1804.0,6.7051,6.578131,6.845869,0.063745,0.054304,0.089945,0.838137,217.0
QAOA,10,100,random,same_cycle,8,3,5,,,5,12042.0,2019.0,5.991085,5.791728,6.114212,0.142645,0.122258,0.16538,0.748886,217.0
QAOA,10,36,asap,same_cycle,16,1,1,,,5,1614.0,159.0,10.024845,9.472338,10.573975,0.09434,0.032532,0.134996,0.626553,76.0
QAOA,10,36,asap,same_cycle,16,1,2,,,5,1614.0,234.0,6.897436,6.43015,7.213333,0.269231,0.263505,0.311418,0.43109,76.0
QAOA,10,36,asap,same_cycle,16,1,3,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,10,36,asap,same_cycle,16,1,5,,,5,1614.0,465.0,3.470968,3.234757,3.630872,0.632258,0.625027,0.653554,0.216935,76.0
QAOA,10,36,asap,same_cycle,16,2,1,,,5,1614.0,234.0,6.897436,6.43015,7.213333,0.269231,0.263505,0.311418,0.43109,76.0
QAOA,10,36,asap,same_cycle,16,2,2,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,10,36,asap,same_cycle,16,2,3,,,5,1614.0,388.0,4.159794,3.876962,4.351206,0.559278,0.550624,0.584785,0.259987,76.0
QAOA,10,36,asap,same_cycle,16,2,5,,,5,1614.0,542.0,2.97786,2.775075,3.115164,0.684502,0.678292,0.702781,0.186116,76.0
QAOA,10,36,asap,same_cycle,16,3,1,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,10,36,asap,same_cycle,16,3,2,,,5,1614.0,388.0,4.159794,3.876962,4.351206,0.559278,0.550624,0.584785,0.259987,76.0
QAOA,10,36,asap,same_cycle,16,3,3,,,5,1614.0,465.0,3.470968,3.234757,3.630872,0.632258,0.625027,0.653554,0.216935,76.0
QAOA,10,36,asap,same_cycle,16,3,5,,,5,1614.0,619.0,2.607431,2.429786,2.727731,0.723748,0.718307,0.739758,0.162964,76.0
QAOA,10,36,asap,same_cycle,1,1,1,,,5,1614.0,1616.0,0.998185,0.998114,0.998755,0.00121,0.000623,0.001257,0.998185,76.0
QAOA,10,36,asap,same_cycle,1,1,2,,,5,1614.0,1619.0,0.996377,0.995912,0.997518,0.003019,0.001861,0.003462,0.996377,76.0
QAOA,10,36,asap,same_cycle,1,1,3,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,10,36,asap,same_cycle,1,1,5,,,5,1614.0,1642.0,0.990396,0.984704,0.993623,0.009004,0.005765,0.014669,0.990396,76.0
QAOA,10,36,asap,same_cycle,1,2,1,,,5,1614.0,1619.0,0.996377,0.995912,0.997518,0.003019,0.001861,0.003462,0.996377,76.0
QAOA,10,36,asap,same_cycle,1,2,2,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,10,36,asap,same_cycle,1,2,3,,,5,1614.0,1632.0,0.99278,0.989311,0.994829,0.006619,0.004559,0.010059,0.99278,76.0
QAOA,10,36,asap,same_cycle,1,2,5,,,5,1614.0,1653.0,0.985825,0.981035,0.992421,0.013531,0.006967,0.018364,0.985825,76.0
QAOA,10,36,asap,same_cycle,1,3,1,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,10,36,asap,same_cycle,1,3,2,,,5,1614.0,1632.0,0.99278,0.989311,0.994829,0.006619,0.004559,0.010059,0.99278,76.0
QAOA,10,36,asap,same_cycle,1,3,3,,,5,1614.0,1642.0,0.990396,0.984704,0.993623,0.009004,0.005765,0.014669,0.990396,76.0
QAOA,10,36,asap,same_cycle,1,3,5,,,5,1614.0,1669.0,0.982028,0.973719,0.990617,0.01733,0.008772,0.025684,0.982028,76.0
QAOA,10,36,asap,same_cycle,2,1,1,,,5,1614.0,812.0,1.987952,1.986061,1.991476,0.003614,0.002432,0.003793,0.993976,76.0
QAOA,10,36,asap,same_cycle,2,1,2,,,5,1614.0,821.0,1.980792,1.968772,1.986651,0.007203,0.00485,0.009992,0.990396,76.0
QAOA,10,36,asap,same_cycle,2,1,3,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,10,36,asap,same_cycle,2,1,5,,,5,1614.0,857.0,1.905355,1.863014,1.944211,0.041096,0.020768,0.058219,0.952677,76.0
QAOA,10,36,asap,same_cycle,2,2,1,,,5,1614.0,821.0,1.980792,1.968772,1.986651,0.007203,0.00485,0.009992,0.990396,76.0
QAOA,10,36,asap,same_cycle,2,2,2,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,10,36,asap,same_cycle,2,2,3,,,5,1614.0,843.0,1.941624,1.909857,1.968722,0.021574,0.010192,0.035707,0.970812,76.0
QAOA,10,36,asap,same_cycle,2,2,5,,,5,1614.0,874.0,1.861314,1.811345,1.907704,0.058394,0.035596,0.082673,0.930657,76.0
QAOA,10,36,asap,same_cycle,2,3,1,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,10,36,asap,same_cycle,2,3,2,,,5,1614.0,843.0,1.941624,1.909857,1.968722,0.021574,0.010192,0.035707,0.970812,76.0
QAOA,10,36,asap,same_cycle,2,3,3,,,5,1614.0,857.0,1.905355,1.863014,1.944211,0.041096,0.020768,0.058219,0.952677,76.0
QAOA,10,36,asap,same_cycle,2,3,5,,,5,1614.0,895.0,1.797885,1.74822,1.860611,0.085781,0.057578,0.113038,0.898942,76.0
QAOA,10,36,asap,same_cycle,4,1,1,,,5,1614.0,416.0,3.933162,3.90419,3.963709,0.007177,0.004818,0.011068,0.98329,76.0
QAOA,10,36,asap,same_cycle,4,1,2,,,5,1614.0,428.0,3.815461,3.73879,3.893087,0.024938,0.010641,0.033225,0.953865,76.0
QAOA,10,36,asap,same_cycle,4,1,3,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,10,36,asap,same_cycle,4,1,5,,,5,1614.0,511.0,2.994129,2.936516,3.236241,0.15937,0.126634,0.179397,0.748532,76.0
QAOA,10,36,asap,same_cycle,4,2,1,,,5,1614.0,428.0,3.815461,3.73879,3.893087,0.024938,0.010641,0.033225,0.953865,76.0
QAOA,10,36,asap,same_cycle,4,2,2,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,10,36,asap,same_cycle,4,2,3,,,5,1614.0,472.0,3.304536,3.235361,3.494052,0.09144,0.0687,0.114183,0.826134,76.0
QAOA,10,36,asap,same_cycle,4,2,5,,,5,1614.0,572.0,2.735593,2.642792,2.92724,0.221519,0.187503,0.247061,0.683898,76.0
QAOA,10,36,asap,same_cycle,4,3,1,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,10,36,asap,same_cycle,4,3,2,,,5,1614.0,472.0,3.304536,3.235361,3.494052,0.09144,0.0687,0.114183,0.826134,76.0
QAOA,10,36,asap,same_cycle,4,3,3,,,5,1614.0,511.0,2.994129,2.936516,3.236241,0.15937,0.126634,0.179397,0.748532,76.0
QAOA,10,36,asap,same_cycle,4,3,5,,,5,1614.0,642.0,2.498452,2.345435,2.645442,0.289474,0.229831,0.306431,0.624613,76.0
QAOA,10,36,asap,same_cycle,8,1,1,,,5,1614.0,223.0,7.183099,7.019147,7.463703,0.023474,0.009085,0.034383,0.897887,76.0
QAOA,10,36,asap,same_cycle,8,1,2,,,5,1614.0,256.0,6.022388,5.893211,6.478853,0.09375,0.075856,0.127023,0.752799,76.0
QAOA,10,36,asap,same_cycle,8,1,3,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,10,36,asap,same_cycle,8,1,5,,,5,1614.0,469.0,3.441365,3.199088,3.59882,0.383795,0.349456,0.402925,0.430171,76.0
QAOA,10,36,asap,same_cycle,8,2,1,,,5,1614.0,256.0,6.022388,5.893211,6.478853,0.09375,0.075856,0.127023,0.752799,76.0
QAOA,10,36,asap,same_cycle,8,2,2,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,10,36,asap,same_cycle,8,2,3,,,5,1614.0,392.0,4.117347,3.825836,4.29387,0.290237,0.235278,0.30272,0.514668,76.0
QAOA,10,36,asap,same_cycle,8,2,5,,,5,1614.0,546.0,2.956044,2.748783,3.091538,0.462523,0.434283,0.486944,0.369505,76.0
QAOA,10,36,asap,same_cycle,8,3,1,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,10,36,asap,same_cycle,8,3,2,,,5,1614.0,392.0,4.117347,3.825836,4.29387,0.290237,0.235278,0.30272,0.514668,76.0
QAOA,10,36,asap,same_cycle,8,3,3,,,5,1614.0,469.0,3.441365,3.199088,3.59882,0.383795,0.349456,0.402925,0.430171,76.0
QAOA,10,36,asap,same_cycle,8,3,5,,,5,1614.0,623.0,2.59069,2.409605,2.709599,0.528846,0.504247,0.550234,0.323836,76.0
QAOA,10,36,greedy_critical,same_cycle,16,1,1,,,5,1614.0,155.0,10.412903,9.70427,10.892618,0.16129,0.134228,0.197595,0.650806,76.0
QAOA,10,36,greedy_critical,same_cycle,16,1,2,,,5,1614.0,232.0,6.956897,6.482742,7.278027,0.394619,0.369202,0.441161,0.434806,76.0
QAOA,10,36,greedy_critical,same_cycle,16,1,3,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,10,36,greedy_critical,same_cycle,16,1,5,,,5,1614.0,463.0,3.485961,3.248012,3.647191,0.696629,0.683906,0.720008,0.217873,76.0
QAOA,10,36,greedy_critical,same_cycle,16,2,1,,,5,1614.0,232.0,6.956897,6.482742,7.278027,0.394619,0.369202,0.441161,0.434806,76.0
QAOA,10,36,greedy_critical,same_cycle,16,2,2,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,10,36,greedy_critical,same_cycle,16,2,3,,,5,1614.0,386.0,4.181347,3.896019,4.374663,0.636119,0.620854,0.664147,0.261334,76.0
QAOA,10,36,greedy_critical,same_cycle,16,2,5,,,5,1614.0,540.0,2.988889,2.784826,3.127168,0.739884,0.728977,0.759937,0.186806,76.0
QAOA,10,36,greedy_critical,same_cycle,16,3,1,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,10,36,greedy_critical,same_cycle,16,3,2,,,5,1614.0,386.0,4.181347,3.896019,4.374663,0.636119,0.620854,0.664147,0.261334,76.0
QAOA,10,36,greedy_critical,same_cycle,16,3,3,,,5,1614.0,463.0,3.485961,3.248012,3.647191,0.696629,0.683906,0.720008,0.217873,76.0
QAOA,10,36,greedy_critical,same_cycle,16,3,5,,,5,1614.0,617.0,2.615883,2.437258,2.736931,0.772344,0.762798,0.789899,0.163493,76.0
QAOA,10,36,greedy_critical,same_cycle,1,1,1,,,5,1614.0,1616.0,0.998762,0.998722,0.998789,0.000619,0.000605,0.00064,0.998762,76.0
QAOA,10,36,greedy_critical,same_cycle,1,1,2,,,5,1614.0,1617.0,0.998145,0.998084,0.998185,0.001237,0.00121,0.001278,0.998145,76.0
QAOA,10,36,greedy_critical,same_cycle,1,1,3,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,10,36,greedy_critical,same_cycle,1,1,5,,,5,1614.0,1620.0,0.996296,0.996174,0.996377,0.003086,0.003019,0.003188,0.996296,76.0
QAOA,10,36,greedy_critical,same_cycle,1,2,1,,,5,1614.0,1617.0,0.998145,0.998084,0.998185,0.001237,0.00121,0.001278,0.998145,76.0
QAOA,10,36,greedy_critical,same_cycle,1,2,2,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,10,36,greedy_critical,same_cycle,1,2,3,,,5,1614.0,1619.0,0.996912,0.99681,0.996979,0.002471,0.002417,0.002552,0.996912,76.0
QAOA,10,36,greedy_critical,same_cycle,1,2,5,,,5,1614.0,1621.0,0.995682,0.99554,0.995775,0.003701,0.003621,0.003823,0.995682,76.0
QAOA,10,36,greedy_critical,same_cycle,1,3,1,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,10,36,greedy_critical,same_cycle,1,3,2,,,5,1614.0,1619.0,0.996912,0.99681,0.996979,0.002471,0.002417,0.002552,0.996912,76.0
QAOA,10,36,greedy_critical,same_cycle,1,3,3,,,5,1614.0,1620.0,0.996296,0.996174,0.996377,0.003086,0.003019,0.003188,0.996296,76.0
QAOA,10,36,greedy_critical,same_cycle,1,3,5,,,5,1614.0,1622.0,0.995068,0.994905,0.995175,0.004316,0.004222,0.004457,0.995068,76.0
QAOA,10,36,greedy_critical,same_cycle,2,1,1,,,5,1614.0,809.0,1.995056,1.994893,1.995163,0.001236,0.001209,0.001277,0.997528,76.0
QAOA,10,36,greedy_critical,same_cycle,2,1,2,,,5,1614.0,810.0,1.992593,1.992349,1.992754,0.002469,0.002415,0.00255,0.996296,76.0
QAOA,10,36,greedy_critical,same_cycle,2,1,3,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,10,36,greedy_critical,same_cycle,2,1,5,,,5,1614.0,813.0,1.98524,1.984755,1.98556,0.00615,0.006017,0.006352,0.99262,76.0
QAOA,10,36,greedy_critical,same_cycle,2,2,1,,,5,1614.0,810.0,1.992593,1.992349,1.992754,0.002469,0.002415,0.00255,0.996296,76.0
QAOA,10,36,greedy_critical,same_cycle,2,2,2,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,10,36,greedy_critical,same_cycle,2,2,3,,,5,1614.0,812.0,1.987685,1.98728,1.987952,0.004926,0.004819,0.005088,0.993842,76.0
QAOA,10,36,greedy_critical,same_cycle,2,2,5,,,5,1614.0,814.0,1.982801,1.982237,1.983173,0.007371,0.007212,0.007613,0.9914,76.0
QAOA,10,36,greedy_critical,same_cycle,2,3,1,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,10,36,greedy_critical,same_cycle,2,3,2,,,5,1614.0,812.0,1.987685,1.98728,1.987952,0.004926,0.004819,0.005088,0.993842,76.0
QAOA,10,36,greedy_critical,same_cycle,2,3,3,,,5,1614.0,813.0,1.98524,1.984755,1.98556,0.00615,0.006017,0.006352,0.99262,76.0
QAOA,10,36,greedy_critical,same_cycle,2,3,5,,,5,1614.0,821.0,1.979301,1.960435,1.980471,0.009056,0.008544,0.013758,0.989651,76.0
QAOA,10,36,greedy_critical,same_cycle,4,1,1,,,5,1614.0,406.0,3.975904,3.974697,3.977977,0.002463,0.00241,0.002546,0.993976,76.0
QAOA,10,36,greedy_critical,same_cycle,4,1,2,,,5,1614.0,407.0,3.966346,3.964666,3.968248,0.004914,0.004808,0.005078,0.991587,76.0
QAOA,10,36,greedy_critical,same_cycle,4,1,3,,,5,1614.0,411.0,3.953488,3.91848,3.958566,0.007299,0.007151,0.007598,0.988372,76.0
QAOA,10,36,greedy_critical,same_cycle,4,1,5,,,5,1614.0,463.0,3.478448,3.244932,3.635011,0.105603,0.067172,0.150195,0.869612,76.0
QAOA,10,36,greedy_critical,same_cycle,4,2,1,,,5,1614.0,407.0,3.966346,3.964666,3.968248,0.004914,0.004808,0.005078,0.991587,76.0
QAOA,10,36,greedy_critical,same_cycle,4,2,2,,,5,1614.0,411.0,3.953488,3.91848,3.958566,0.007299,0.007151,0.007598,0.988372,76.0
QAOA,10,36,greedy_critical,same_cycle,4,2,3,,,5,1614.0,426.0,3.825,3.74326,3.850289,0.026379,0.020716,0.036767,0.95625,76.0
QAOA,10,36,greedy_critical,same_cycle,4,2,5,,,5,1614.0,540.0,2.983364,2.78256,3.121265,0.207024,0.183615,0.250533,0.745841,76.0
QAOA,10,36,greedy_critical,same_cycle,4,3,1,,,5,1614.0,411.0,3.953488,3.91848,3.958566,0.007299,0.007151,0.007598,0.988372,76.0
QAOA,10,36,greedy_critical,same_cycle,4,3,2,,,5,1614.0,426.0,3.825,3.74326,3.850289,0.026379,0.020716,0.036767,0.95625,76.0
QAOA,10,36,greedy_critical,same_cycle,4,3,3,,,5,1614.0,463.0,3.478448,3.244932,3.635011,0.105603,0.067172,0.150195,0.869612,76.0
QAOA,10,36,greedy_critical,same_cycle,4,3,5,,,5,1614.0,617.0,2.61165,2.435523,2.732407,0.296117,0.266803,0.323326,0.652913,76.0
